DATE,Home_Price_Index,Interest_Rate,Unemployment_Rate,Inflation_CPI,Building_Permits,Consumer_Sentiment,Housing_Starts,US_Population,Mortgage_Rate,Median_Income,Interest_Rate_lag1,Unemployment_Rate_lag1,Inflation_CPI_lag1,Mortgage_Rate_lag1,Unemployment_Rate_roll3,Consumer_Sentiment_roll3,Income_to_Mortgage_Ratio,Income_to_Unemployment_Ratio,Permit_to_Population_Ratio,CPI_to_Interest_Rate,HPI_lag1,HPI_lag3,Home_Price_Index_Smoothed,Income_pct_change,Unemployment_pct_change,HPI_pct_change
2007-05-01,181.601,5.25,4.4,206.755,1493,88.3,1415,301278,6.2620000000000005,37740.0,5.25,4.5,205.904,6.18,4.433333333333334,87.93333333333332,6026.828489300543,8577.272727272726,0.004955555998114698,39.381904761904764,183.01,184.599,182.92033333333333,0.0,-0.022222222222222143,-0.007699032839735498
2007-06-01,180.253,5.25,4.6,207.234,1407,85.3,1448,301528,6.657500000000001,37740.0,5.25,4.4,206.755,6.2620000000000005,4.5,86.89999999999999,5668.794592564776,8204.347826086958,0.0046662333182987984,39.47314285714286,181.601,184.15,181.62133333333335,0.0,0.04545454545454519,-0.007422866614170687
2007-07-01,179.11,5.26,4.7,207.603,1361,90.4,1354,301790,6.695,37740.0,5.25,4.6,207.234,6.657500000000001,4.566666666666667,88.0,5637.042569081404,8029.787234042553,0.004509758441300242,39.468250950570344,180.253,183.01,180.3213333333333,0.0,0.021739130434782705,-0.006341087249587929
2007-08-01,178.116,5.02,4.6,207.667,1321,83.4,1330,302064,6.572,37740.0,5.26,4.7,207.603,6.695,4.633333333333334,86.36666666666667,5742.544126597687,8204.347826086958,0.004373245404947296,41.367928286852596,179.11,181.601,179.15966666666668,0.0,-0.021276595744680993,-0.005549662218748308
2007-09-01,177.55700000000002,4.94,4.7,208.547,1261,83.4,1183,302334,6.3825,37740.0,5.02,4.6,207.667,6.572,4.666666666666667,85.73333333333333,5913.043478260869,8029.787234042553,0.004170883856926446,42.215991902834006,178.116,180.253,178.261,0.0,0.021739130434782705,-0.003138404186036059
2007-10-01,176.623,4.76,4.7,209.19,1192,80.9,1264,302590,6.375,37740.0,4.94,4.7,208.547,6.3825,4.666666666666667,82.56666666666668,5920.0,8029.787234042553,0.00393932383753594,43.94747899159664,177.55700000000002,179.11,177.43200000000002,0.0,0.0,-0.005260282613470779
2007-11-01,175.146,4.49,4.7,210.834,1224,76.1,1197,302834,6.208,37740.0,4.76,4.7,209.19,6.375,4.7,80.13333333333333,6079.2525773195875,8029.787234042553,0.00404181828988819,46.95634743875278,176.623,178.116,176.442,0.0,0.0,-0.008362444302270955
2007-12-01,174.34099999999998,4.24,5.0,211.445,1149,75.5,1037,303062,6.095,37740.0,4.49,4.7,210.834,6.208,4.800000000000001,77.5,6191.960623461854,7548.0,0.0037913034296612573,49.869103773584904,175.146,177.55700000000002,175.37,0.0,0.06382978723404253,-0.004596165484795578
2008-01-01,173.132,3.94,5.0,212.174,1094,78.4,1084,303280,5.758,36250.0,4.24,5.0,211.445,6.095,4.8999999999999995,76.66666666666667,6295.588746092393,7250.0,0.003607227644420997,53.851269035533,174.34099999999998,176.623,174.2063333333333,-0.03948065712771598,0.0,-0.006934685472722801
2008-02-01,171.54,2.98,4.9,212.687,1014,70.8,1103,303494,5.9175,36250.0,3.94,5.0,212.174,5.758,4.966666666666668,74.9,6125.897760878749,7397.959183673469,0.003341087467956533,71.37147651006711,173.132,175.146,173.0043333333333,0.0,-0.019999999999999907,-0.0091952960746714
2008-03-01,170.05200000000002,2.61,5.1,213.448,967,69.5,1005,303707,5.97,36250.0,2.98,4.9,212.687,5.9175,5.0,72.89999999999999,6072.026800670017,7107.843137254902,0.003183989832305479,81.7808429118774,171.54,174.34099999999998,171.57466666666664,0.0,0.04081632653061207,-0.00867436166491764
2008-04-01,168.33599999999998,2.28,5.0,213.942,1008,62.6,1013,303926,5.9175,36250.0,2.61,5.1,213.448,5.97,5.0,67.63333333333334,6125.897760878749,7250.0,0.0033165968031691924,93.8342105263158,170.05200000000002,173.132,169.976,0.0,-0.019607843137254832,-0.01009103097875963
2008-05-01,166.657,1.98,5.4,215.208,995,59.8,973,304157,6.036,36250.0,2.28,5.0,213.942,5.9175,5.166666666666667,63.96666666666667,6005.632869449967,6712.962962962963,0.003271336842485953,108.69090909090909,168.33599999999998,171.54,168.34833333333333,0.0,0.08000000000000007,-0.009974099420206994
2008-06-01,165.016,2.0,5.6,217.463,1180,56.4,1046,304396,6.32,36250.0,1.98,5.4,215.208,6.036,5.333333333333333,59.6,5735.759493670886,6473.214285714286,0.0038765292579403146,108.7315,166.657,170.05200000000002,166.66966666666667,0.0,0.03703703703703698,-0.009846571101123969
2008-07-01,163.565,2.01,5.8,219.016,921,61.2,923,304646,6.425999999999999,36250.0,2.0,5.6,217.463,6.32,5.6000000000000005,59.13333333333333,5641.145347027701,6250.0,0.0030231810035254033,108.963184079602,165.016,168.33599999999998,165.07933333333332,0.0,0.03571428571428581,-0.008793086730983668
2008-08-01,161.987,2.0,6.1,218.69,858,63.0,844,304903,6.4775,36250.0,2.01,5.8,219.016,6.425999999999999,5.833333333333333,60.199999999999996,5596.294866846777,5942.622950819672,0.0028140097014460338,109.345,163.565,166.657,163.52266666666665,0.0,0.051724137931034475,-0.00964754073304197
2008-09-01,160.30700000000002,1.81,6.1,218.877,797,70.3,820,305158,6.0375,36250.0,2.0,6.1,218.69,6.4775,6.0,64.83333333333333,6004.140786749483,5942.622950819672,0.0026117617758669278,120.92651933701657,161.987,165.016,161.953,0.0,0.0,-0.010371202627371234
2008-10-01,158.326,0.97,6.5,216.995,736,57.6,777,305403,6.2,36250.0,1.81,6.1,218.877,6.0375,6.233333333333333,63.63333333333333,5846.774193548387,5576.923076923077,0.0024099304852932026,223.70618556701032,160.30700000000002,163.565,160.20666666666668,0.0,0.06557377049180335,-0.01235753897209746
2008-11-01,156.141,0.39,6.8,213.153,626,55.3,652,305620,6.0875,36250.0,0.97,6.5,216.995,6.2,6.466666666666666,61.06666666666666,5954.82546201232,5330.882352941177,0.002048295268634252,546.5461538461539,158.326,161.987,158.258,0.0,0.04615384615384621,-0.013800639187499186
2008-12-01,153.618,0.16,7.3,211.398,554,60.1,560,305827,5.286,36250.0,0.39,6.8,213.153,6.0875,6.866666666666667,57.666666666666664,6857.737419598941,4965.753424657534,0.0018114816546609684,1321.2375,156.141,160.30700000000002,156.02833333333334,0.0,0.07352941176470584,-0.016158472150171965
